     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    383891,     71774,         0,    1.00,pymatching,26b8479fcdf7f671b43d72e4ff9d68d1380cd66bd5a785661cacd3e289ee7664,"{""c"":""surface_code_X"",""d"":3,""noise"":""uniform"",""p"":0.005,""q"":17,""r"":12}","{""detection_events"":2983216}"
    262144,     68556,         0,    1.00,pymatching,ff329d6d19e008ed632e2b53beec9a8fe6f61f8e86f4a82d6489cce804aaec3e,"{""c"":""surface_code_X"",""d"":3,""noise"":""uniform"",""p"":0.007,""q"":17,""r"":12}","{""detection_events"":2756960}"
    175823,     62378,         0,    1.00,pymatching,afd06feae61f6b6cc8d09ac0674a55bd226769fe3570d83fb9b9d4436a99c4c0,"{""c"":""surface_code_X"",""d"":3,""noise"":""uniform"",""p"":0.01,""q"":17,""r"":12}","{""detection_events"":2508739}"
   3379935,        32,         0,    1.00,pymatching,6317333f509080327b532f74394ef1ef6a29fff34e684bfaaf8a2a5b00eef50c,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.0001,""q"":49,""r"":20}","{""detection_events"":3047247}"
   2009743,        85,         0,    1.00,pymatching,6622bc4335bcc3b13b5393fd28b085aabcdac5f5b7b90704effa26b29a315bbc,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.0002,""q"":49,""r"":20}","{""detection_events"":3613451}"
   1442015,       189,         0,    1.00,pymatching,d2792cab631cd991dab67a5bd1809514c42a66ea9d4b9efefc04faea79164a60,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.0003,""q"":49,""r"":20}","{""detection_events"":3878955}"
    887981,       350,         0,    1.00,pymatching,e0b7b83cb21fbabdb350a6756f2275d63e3aa0ac9e045b89539d66347da22d3d,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.0005,""q"":49,""r"":20}","{""detection_events"":3964377}"
    634581,       620,         0,    1.00,pymatching,02d031a6d70061cc21bdfe7c8225c1da77674ebf4747e7a48ef2289797744203,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.0007,""q"":49,""r"":20}","{""detection_events"":3954271}"
    431041,       916,         0,    1.00,pymatching,965703c642705ab4cf852e22266f2d730b0b1226e92041ab572c4f028428377a,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.001,""q"":49,""r"":20}","{""detection_events"":3816338}"
    195966,      2727,         0,    1.00,pymatching,bd41201c42622e1768fc6a7dc120f3b335974c94f1a2c65f52d47d2437421926,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.002,""q"":49,""r"":20}","{""detection_events"":3407435}"
    117613,      4522,         0,    1.00,pymatching,8b13ccaf5d66dffac0c3f0538b2efba4a3aa66e4a77f456d8b9e7031bf8d0426,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.003,""q"":49,""r"":20}","{""detection_events"":3014582}"
     61431,      7944,         0,    1.01,pymatching,48689a0e09a6d76c8945bb6a30796434344caa72ff49239a1dde2d65a4a89917,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.005,""q"":49,""r"":20}","{""detection_events"":2527733}"
     39981,     10137,         0,    1.00,pymatching,3bd82eac0eb5b8578d3991b3a3fcc36100edb3672c96ec9e1e2f02f2afd6659e,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.007,""q"":49,""r"":20}","{""detection_events"":2222064}"
     24976,     10036,         0,    1.00,pymatching,81467af4142afbed871cd9aebd404586907df0330edd96c41d72b32e5e9bd72e,"{""c"":""surface_code_X"",""d"":5,""noise"":""uniform"",""p"":0.01,""q"":49,""r"":20}","{""detection_events"":1880391}"
   1240163,         0,         0,    1.00,pymatching,f97ca4d46ef4b641e43eab833faea1b8597cb26bac6d892c354d224133adec7d,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.0001,""q"":97,""r"":28}","{""detection_events"":3224449}"
    741376,         0,         0,    1.00,pymatching,762bbb6aa3a58bd815e93a7a4137257929f7a4e51de67bd27dd8c0bbb7c53527,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.0002,""q"":97,""r"":28}","{""detection_events"":3839375}"
    523196,         2,         0,    1.00,pymatching,2c87e46e237b990251f452e28f6af25747399de152377a87127cf4cd03d325a4,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.0003,""q"":97,""r"":28}","{""detection_events"":4060843}"
    315664,         3,         0,    1.00,pymatching,67daaab79a5eb44d1857559c57e7e8db803df431a6ffd40083150a254adef9e2,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.0005,""q"":97,""r"":28}","{""detection_events"":4067944}"
    221308,        14,         0,    1.00,pymatching,937ab4bcc7c0dc1b16d13454560fa78d4a27d91cb5330a6fc5606ea5d33acd2b,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.0007,""q"":97,""r"":28}","{""detection_events"":3980117}"
    153999,        46,         0,    1.00,pymatching,3c0dc70b5cd6114700281dce13a50db78966c1f676fb2650b73cc1da99c0a800,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.001,""q"":97,""r"":28}","{""detection_events"":3927426}"
     67675,       285,         0,    1.00,pymatching,eb1016ca182c0973dd2e27368fa3c8745da588f001fa9f042f24f19b82c78f0e,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.002,""q"":97,""r"":28}","{""detection_events"":3395370}"
     40240,       729,         0,    1.01,pymatching,bd39353a374a702e909e50a9de3b7049cf425f76b1c8a52f43054af9b48cc454,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.003,""q"":97,""r"":28}","{""detection_events"":2971271}"
     19569,      2089,         0,    1.02,pymatching,aaa7a328ae4b0a349ce79e44eadf2edb0c5d11ba26a2b836cadb1dc3227e076d,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.005,""q"":97,""r"":28}","{""detection_events"":2317217}"
     11878,      3135,         0,    1.03,pymatching,3fabbaeb4e6eeeead0ca066fe46a5e549b83e80e4f95ce175645386da51f00bc,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.007,""q"":97,""r"":28}","{""detection_events"":1900319}"
      7245,      3212,         0,    1.04,pymatching,5fe17b970cb0bb2d8f59ff6a7e54cd343e75c726015b56d4c5d4642c321a8f70,"{""c"":""surface_code_X"",""d"":7,""noise"":""uniform"",""p"":0.01,""q"":97,""r"":28}","{""detection_events"":1567755}"
    576438,         0,         0,    1.00,pymatching,068cabd14fb42635de3d9d5ecea6ebd749508279aa3bd5c456c1213d67252a62,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.0001,""q"":161,""r"":36}","{""detection_events"":3266040}"
    339820,         0,         0,    1.00,pymatching,1e9f4fd3bf83270c35ad450ffd6748b46a2d6a78f511754ee6714b93fc5cfd72,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.0002,""q"":161,""r"":36}","{""detection_events"":3843768}"
    237842,         0,         0,    1.00,pymatching,476ed894ef84ffd370a51d6d318048f4dfdd3ed7bf05a82530b8ef8eef76d1ae,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.0003,""q"":161,""r"":36}","{""detection_events"":4032355}"
    144151,         0,         0,    1.00,pymatching,7f7c2f2d07858e398136ce84462b711f486e57a772a82d7753d5b75ee783b38d,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.0005,""q"":161,""r"":36}","{""detection_events"":4054925}"
    104773,         0,         0,    1.00,pymatching,135a27c5b1d39d06aa71c552a0405063bfc12a4f0ae23da4b2938e605b2adaec,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.0007,""q"":161,""r"":36}","{""detection_events"":4105292}"
     70141,         1,         0,    1.00,pymatching,bb8dfb7990f2b087335d14353ea867187e7266937d47ecce49b95d6f220a2d26,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.001,""q"":161,""r"":36}","{""detection_events"":3905391}"
     31254,        40,         0,    1.01,pymatching,4dae9cd03fa5d0714b23fb663bc9963ac623030940287afceb6cf7d4a30350ce,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.002,""q"":161,""r"":36}","{""detection_events"":3417701}"
     17970,       161,         0,    1.01,pymatching,fb958b9295e4d23b5ccf9ae220b9022d15667f89ddf4074217c2a62b0709a7c8,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.003,""q"":161,""r"":36}","{""detection_events"":2886883}"
      8192,       763,         0,    1.02,pymatching,161f5e711b1f5178892c401e864b31595619b6331602fa81a4b1b267b328a760,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.005,""q"":161,""r"":36}","{""detection_events"":2114655}"
      4715,      1276,         0,    1.01,pymatching,816be8690eb51e101ee969d1ff391373658dec035364761080033b124ee601ca,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.007,""q"":161,""r"":36}","{""detection_events"":1640876}"
      2914,      1392,         0,    1.11,pymatching,fedd55897c0ac815fe78df93079e8f32f637f34ad34aa28e12946c9a98c367bf,"{""c"":""surface_code_X"",""d"":9,""noise"":""uniform"",""p"":0.01,""q"":161,""r"":36}","{""detection_events"":1368157}"
    311116,         0,         0,    1.00,pymatching,b5105a003222706d61ee71b6bdb571bafcdef75e9b5ea2d4f161418ff09e05e3,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.0001,""q"":241,""r"":44}","{""detection_events"":3267390}"
    182737,         0,         0,    1.00,pymatching,fbac57643154c44ea18ed770fd0443ddab4e252d1915f48a6caaac5eb5028cad,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.0002,""q"":241,""r"":44}","{""detection_events"":3832772}"
    129061,         0,         0,    1.00,pymatching,30ed4bc5e58dd54b793eff2cf8e29184fdb6ab41c9084e7111f8bb9e4a70bd86,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.0003,""q"":241,""r"":44}","{""detection_events"":4052845}"
     77623,         0,         0,    1.00,pymatching,1df9ca265d8c35d72290952511deff3996646abdc2047232caece106184e4d49,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.0005,""q"":241,""r"":44}","{""detection_events"":4045120}"
     56213,         0,         0,    1.01,pymatching,79f77e55da130359c010dfa3a39c86267d4fd483c4b15bd029cbf4b47f64824e,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.0007,""q"":241,""r"":44}","{""detection_events"":4084624}"
     38180,         0,         0,    1.00,pymatching,49056b09c531c9f6588e5e07c50142e286a8335ac99ea65466310d1130cd7f05,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.001,""q"":241,""r"":44}","{""detection_events"":3939783}"
     16384,         5,         0,    1.02,pymatching,e6d89c4df3a1e1d21cb7870178197c0aaeed1346528068b1c6d7ead34c47f464,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.002,""q"":241,""r"":44}","{""detection_events"":3319228}"
      9189,        36,         0,    1.01,pymatching,7d20892d20da9e3c66225778c2851301142a9940e006ca49de02845848865dfb,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.003,""q"":241,""r"":44}","{""detection_events"":2741807}"
      4096,       260,         0,    1.04,pymatching,ccb72714330d46f9530ac18438715973f6ed2f33ec83bfb03cf16afc8cd2ae3d,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.005,""q"":241,""r"":44}","{""detection_events"":1956350}"
      2371,       647,         0,    1.09,pymatching,e883a41ae3eef4270c763b8f249b75db90e0424bef4e338ed803a8542254245a,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.007,""q"":241,""r"":44}","{""detection_events"":1529641}"
      1336,       639,         0,    1.09,pymatching,ab484974c28db3cd30edd76ef456d6457aff046aae963a2fc72ca525d9efe87a,"{""c"":""surface_code_X"",""d"":11,""noise"":""uniform"",""p"":0.01,""q"":241,""r"":44}","{""detection_events"":1158662}"
    179832,         0,         0,    1.00,pymatching,f98e034814fc3e3737496099a7c191af4299691fc9e2883f8963f0d63b3dc0be,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.0001,""q"":337,""r"":52}","{""detection_events"":3152593}"
    106199,         0,         0,    1.01,pymatching,6aa537a42b7247cbd613a8f768f095daf830825c99b6458823a0913612d75a62,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.0002,""q"":337,""r"":52}","{""detection_events"":3715821}"
     76474,         0,         0,    1.00,pymatching,3d51c749ea1ccaaab218e9b483bdeb4e89b4ae24252cdde31eb15c12c02d6012,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.0003,""q"":337,""r"":52}","{""detection_events"":4001382}"
     46273,         0,         0,    1.00,pymatching,c8b6f49f81e1cb17781faf22c9a156bd51120b8c9cfb56cbc1f6e25656ded92d,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.0005,""q"":337,""r"":52}","{""detection_events"":4029835}"
     32768,         0,         0,    1.00,pymatching,0afedfc7296da1b267f4d97eb5c4e54254d1c79ed2338e29efd50211020213bb,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.0007,""q"":337,""r"":52}","{""detection_events"":3968301}"
     22383,         0,         0,    1.01,pymatching,21ff12a19419695061f67202b70da647b1b872a7ad8907f12f97f434c0234c9c,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.001,""q"":337,""r"":52}","{""detection_events"":3854910}"
      9167,         1,         0,    1.01,pymatching,848059f6318e06ead6a83618df347abd17873b9954d6dc8d7702c29d96d6c51d,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.002,""q"":337,""r"":52}","{""detection_events"":3097272}"
      5232,        12,         0,    1.02,pymatching,fae2adaedac14df484377776fd8448fe972a1adabd57b155e225d23e65d7302b,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.003,""q"":337,""r"":52}","{""detection_events"":2599187}"
      2394,       127,         0,    1.09,pymatching,e9152d58e76e760ea397aba670fb87b0248ffe442f08d4f644e52ec6eb177d61,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.005,""q"":337,""r"":52}","{""detection_events"":1909474}"
      1342,       380,         0,    1.12,pymatching,e56a01a1b5d6cfc88b1b78655a5df3cf76045a2854735a512c81886e2e59fb33,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.007,""q"":337,""r"":52}","{""detection_events"":1439070}"
       696,       353,         0,    1.07,pymatching,2fbbc8739c52fa63beb45346161eb239e325a27b45ae49b07ef30ffed026f1d7,"{""c"":""surface_code_X"",""d"":13,""noise"":""uniform"",""p"":0.01,""q"":337,""r"":52}","{""detection_events"":1006690}"
  37434264,         3,         0,    1.00,chromobius,8f74deac0352a709ba738248cf86250c59f5ce941b1b61a9531b1d92a8fccfe9,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.0001,""q"":8,""r"":1}","{""detection_events"":59493}"
  35703087,        30,         0,    1.00,chromobius,1100d69938dc2b6cc1758f83397c3962422aa8420e0ee3cf090e27b76375b306,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.0002,""q"":8,""r"":1}","{""detection_events"":113859}"
  34081765,        47,         0,    1.00,chromobius,10b83aeeca1ceefc3ec80b66167d09982e4df66ae59876bc9d0d67972980939e,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.0003,""q"":8,""r"":1}","{""detection_events"":163423}"
  31069566,       102,         0,    1.00,chromobius,e4165dc6ff4fd76ecdf0a01d2ab0edbbd74a53be44d3e3605186e03fde98749a,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.0005,""q"":8,""r"":1}","{""detection_events"":246969}"
  29125514,       236,         0,    1.00,chromobius,4ef4d26627d96a1f0c3635d88586bfaf6b40b6b110a1b9723b4aa85160acea4a,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.0007,""q"":8,""r"":1}","{""detection_events"":323859}"
  26585826,       421,         0,    1.00,chromobius,9f2b617ba16bc2e1e0b713ca5131833df5862ab043e4d5c2c33a859d0e59972c,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.001,""q"":8,""r"":1}","{""detection_events"":426283}"
  20227496,      1342,         0,    1.00,chromobius,149fd4fc080266e90d7565ce95cf74944f0f50f97a807bb747e5911023eede3a,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.002,""q"":8,""r"":1}","{""detection_events"":646930}"
  16485016,      2444,         0,    1.00,chromobius,aea1289e949b6f00a4ef2f1cde69708855e750bd565aa771f837ba3445608f77,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.003,""q"":8,""r"":1}","{""detection_events"":788470}"
  11858223,      4699,         0,    1.00,chromobius,b9b0177948aa53cf45aba6533d78200efb65392cbc9d7eb70c6ca57834701363,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.005,""q"":8,""r"":1}","{""detection_events"":940318}"
   9414262,      7332,         0,    1.00,chromobius,eb72143ddfeb186cc1cc7a283b7f17aff59ff2bf0eb994976e852128db36ac59,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.007,""q"":8,""r"":1}","{""detection_events"":1040771}"
   7074299,     11230,         0,    1.00,chromobius,0d2c7f919c0be3fbda46f969d4945a189aa55e40598fdfe34e5384f9aaa3385d,"{""c"":""transit_color_code"",""d"":3,""noise"":""uniform"",""p"":0.01,""q"":8,""r"":1}","{""detection_events"":1108296}"
  31472904,         0,         0,    1.00,chromobius,2826f8fee2f4078741f2aa8ac89d149e5be4ab05697063d050dc066d3cd851a7,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.0001,""q"":20,""r"":1}","{""detection_events"":176792}"
  27623089,         0,         0,    1.00,chromobius,be5e594b35c751dd3f6831ed45ba362d9efc57ea2e777bf370113dc74460fb2d,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.0002,""q"":20,""r"":1}","{""detection_events"":309756}"
  24462140,         2,         0,    1.00,chromobius,604f2fb5d86b867cd22c74e2836fbd0e761e16a35adc3c1d2e74899b4efba7b6,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.0003,""q"":20,""r"":1}","{""detection_events"":409874}"
  20796818,         1,         0,    1.00,chromobius,61e46ded31250c63f16decee2feea63647f98429e56e8a9d27726bb6a2c1f0b8,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.0005,""q"":20,""r"":1}","{""detection_events"":581238}"
  17956611,         0,         0,    1.00,chromobius,68aacb434c5002eadba89b0b22ad06673ea508672300eefe7d800f6331b51e8c,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.0007,""q"":20,""r"":1}","{""detection_events"":700266}"
  14999114,         2,         0,    1.00,chromobius,aa553cbe4fdab5a6c3f935d65c2eefba73da8e7fba846a646f5486f6ae14e8c9,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.001,""q"":20,""r"":1}","{""detection_events"":837557}"
   9668522,        20,         0,    1.00,chromobius,1a71a1182e0283de55bec90ce72efef18c89a5e99409390edf9d0b8dea3fb27c,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.002,""q"":20,""r"":1}","{""detection_events"":1074665}"
   7030135,        35,         0,    1.00,chromobius,a397d82e6c4282aee2ef738982c7bde235101e6b6a34b357864171b8a219230e,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.003,""q"":20,""r"":1}","{""detection_events"":1169849}"
   4595855,       115,         0,    1.00,chromobius,1783cf358d826d56b9f58691a90cd258340b698349a9e0e196bbd314f455f7b2,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.005,""q"":20,""r"":1}","{""detection_events"":1270348}"
   3374898,       225,         0,    1.00,chromobius,9b111067337c559d37cf80f83334ee43eba86096a65205259900a64cc9a8162a,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.007,""q"":20,""r"":1}","{""detection_events"":1301456}"
   2397866,       447,         0,    1.00,chromobius,9e0f5aa551d2e22f245fb25756259186d42f13197a7d9d38f1a2c6301a18f48f,"{""c"":""transit_color_code"",""d"":5,""noise"":""uniform"",""p"":0.01,""q"":20,""r"":1}","{""detection_events"":1311436}"
  25884721,         0,         0,    1.00,chromobius,b1921dd72acbb7d1a5b8d8c96ec007c6e268f8d4a8f18dc7d26e1532cfa2aab9,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.0001,""q"":38,""r"":1}","{""detection_events"":312708}"
  20933315,         0,         0,    1.00,chromobius,38a28882d8dabda6d4e3d7d29770cedfdea18a5158e7f3eb380cf5a21406cf93,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.0002,""q"":38,""r"":1}","{""detection_events"":502971}"
  17650528,         0,         0,    1.00,chromobius,36ba15d9cfb1049e7510ee9b3d50790e6fc1d887d52ab806a82763e64f4235d2,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.0003,""q"":38,""r"":1}","{""detection_events"":634258}"
  13571927,         0,         0,    1.00,chromobius,d6fb60c61eb34ea022ba17d72e73a5a4dda64b578520f102cf0e44551d12258c,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.0005,""q"":38,""r"":1}","{""detection_events"":813377}"
  11058083,         0,         0,    1.00,chromobius,892f21eefa59ff401cf11628d1004a15b1cb43d2c5283b04f90da522843bfd9e,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.0007,""q"":38,""r"":1}","{""detection_events"":928652}"
   8718163,         0,         0,    1.00,chromobius,7c5e98e9bfeab189d93d6331109455ddc5ae9d09ee5a4726b54ff315593f309e,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.001,""q"":38,""r"":1}","{""detection_events"":1044309}"
   5145456,         2,         0,    1.00,chromobius,f588f22267366c3e13bea82b6aa377ed9105b3eb1839c1e9cadf14fb5933611a,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.002,""q"":38,""r"":1}","{""detection_events"":1226512}"
   3618430,         0,         0,    1.00,chromobius,a0de8c41d55636a91b94aa9d2ce0661a5eccf59d6172ac893e4553ebcf2e6200,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.003,""q"":38,""r"":1}","{""detection_events"":1291724}"
   2239931,        12,         0,    1.00,chromobius,627c96bfe84a58532287d29f588360b7246b51aa34d54ee81728d804132f436d,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.005,""q"":38,""r"":1}","{""detection_events"":1326555}"
   1613365,        18,         0,    1.00,chromobius,81269ecee4931f53bfa2f429230876466525be0f36cb46f5ab841edb7f3edeef,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.007,""q"":38,""r"":1}","{""detection_events"":1329023}"
   1125386,        46,         0,    1.00,chromobius,9f4cc792a8cc83b1d5f30bcc838a82754559c1a846a7f1b57412f9807f40f1fd,"{""c"":""transit_color_code"",""d"":7,""noise"":""uniform"",""p"":0.01,""q"":38,""r"":1}","{""detection_events"":1310683}"
  20778530,         0,         0,    1.00,chromobius,bb4655ded4c78bb50e40dab0a122b3d4b0fc6c00e5aa3808c3270a606d78c816,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.0001,""q"":62,""r"":1}","{""detection_events"":432104}"
  15419376,         0,         0,    1.00,chromobius,30b3d24d2963ae0eba10134c8605cac4a82b0a1584bd72913d3cd0fe485a409d,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.0002,""q"":62,""r"":1}","{""detection_events"":642953}"
  12475283,         0,         0,    1.00,chromobius,0d8b68e505077b4757f408030fed1b59901c7d2843f17a3837d2924decb00cad,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.0003,""q"":62,""r"":1}","{""detection_events"":778082}"
   9037024,         0,         0,    1.00,chromobius,4f3e168a8b1e714781e7a6a3fa000b3cd926c8a8048c880270d1a1fbdab4fb4e,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.0005,""q"":62,""r"":1}","{""detection_events"":938676}"
   7126265,         0,         0,    1.00,chromobius,5e9bbc8b94eac5e565a9b14ff8f36051daedfd7bd381dbb19834c0e2725d4d00,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.0007,""q"":62,""r"":1}","{""detection_events"":1036348}"
   5390552,         0,         0,    1.00,chromobius,6fb8746d33a9be5e098eeb768f4c885f93a57dfdb9ccc5cc56035b7a90c67ce4,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.001,""q"":62,""r"":1}","{""detection_events"":1117114}"
   3029049,         0,         0,    1.00,chromobius,77aebadf067cf574601adb21a3398cc3b755e9badb2dd7d443a220524f15e299,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.002,""q"":62,""r"":1}","{""detection_events"":1250423}"
   2084388,         0,         0,    1.00,chromobius,49866e82faa9d45ccf044e662ebbca2d17206f27f0cc64f8fafa349e0d26fd18,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.003,""q"":62,""r"":1}","{""detection_events"":1282828}"
   1276996,         0,         0,    1.00,chromobius,4c7e8beb38e2471d1c024e138e26b01a6ae4a5d40c51f7c0d2a0a5d0c0368296,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.005,""q"":62,""r"":1}","{""detection_events"":1307005}"
    913381,         2,         0,    1.00,chromobius,aeb18c03b23e59de8ea6def6c6d8948d654a4f36214efb7b051d90e68e38f2a2,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.007,""q"":62,""r"":1}","{""detection_events"":1298115}"
    630784,         0,         0,    1.00,chromobius,5c6884e3401b3779bc85bceb4145e108b74f5bca2a8fe6d28c2a02973bc180d6,"{""c"":""transit_color_code"",""d"":9,""noise"":""uniform"",""p"":0.01,""q"":62,""r"":1}","{""detection_events"":1272620}"
  16503037,         0,         0,    1.00,chromobius,da8c9587a64fa7510b1d4adf38337915b00f52458fcdf233ee3f7614fad52cc4,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.0001,""q"":92,""r"":1}","{""detection_events"":528020}"
  11748384,         0,         0,    1.00,chromobius,dd840850cb9a9810784b956ec1139e1aa1451a003e735c9b7685a8f1e349fd06,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.0002,""q"":92,""r"":1}","{""detection_events"":752403}"
   9090214,         0,         0,    1.00,chromobius,d176f4f11bcf294f0cbc8215be3a3653864c747c8d59e573607cffdac926248c,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.0003,""q"":92,""r"":1}","{""detection_events"":866540}"
   6315820,         0,         0,    1.00,chromobius,5269b6e05236a6583969b510f4dec732956a40750380345edba627d927734743,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.0005,""q"":92,""r"":1}","{""detection_events"":1006595}"
