     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    260760,      1002,         0,    42.7,chromobius,20ec79518766327f0c282a0605d0604bd3d2eb43ecb4212ee2c28f99b107508c,"{""c"":""phenom_surface_code"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":50,""r"":28}",
   1133661,      1020,         0,   613.0,chromobius,6dc0e981506d0981900e5982bae9310bb80ffe7de184543c199e2390f91518f0,"{""c"":""phenom_surface_code"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":82,""r"":36}",
   6034821,      1007,         0,  7819.5,chromobius,f9585af86752bdf84e9cf0afb084852a9212a5770f1ad976e8e6b4451628417e,"{""c"":""phenom_surface_code"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":122,""r"":44}",
  29077030,      1028,         0, 67614.2,chromobius,ba983ff731fce222fd2e9438820b02d294afd0064d75d9bcfc07aa0e296ac02a,"{""c"":""phenom_surface_code"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":170,""r"":52}",
      1478,      1025,         0,   0.566,chromobius,3ef26d111ee6dc4973333560f8dd7c90acfa103c13cb674a51f3ca7e4c6849f5,"{""c"":""phenom_toric_color_code"",""d"":6,""gates"":""all"",""h"":8,""noise"":""uniform"",""p"":0.01,""q"":26,""r"":24,""w"":6}",
    157849,      1003,         0,   115.4,chromobius,47f6c88ac7f532d7c5c18f9e750859d961460c3371e83b0a16bb6f7c0a0664a4,"{""c"":""phenom_toric_color_code"",""d"":12,""gates"":""all"",""h"":16,""noise"":""uniform"",""p"":0.01,""q"":98,""r"":48,""w"":12}",
   4620356,      1007,         0, 33758.0,chromobius,be93b7ab968c5c8797048ef8b119739c175fc3fde451a708a93ccf25d5aa394d,"{""c"":""phenom_toric_color_code"",""d"":18,""gates"":""all"",""h"":24,""noise"":""uniform"",""p"":0.01,""q"":218,""r"":72,""w"":18}",
 100000000,       817,         0,2255896.3,chromobius,eb9ca535552405cd2164db403e3843517b9bd0b37abfb8374363fa18d652c38f,"{""c"":""phenom_toric_color_code"",""d"":24,""gates"":""all"",""h"":32,""noise"":""uniform"",""p"":0.01,""q"":386,""r"":96,""w"":24}",
    445797,      1089,         0,   0.809,chromobius,3cb8293fbf05882b24eb9666bdcac3ea190f9e76e1368a1b0526f55d719d31f4,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":13,""r"":12}",
   3094975,      1035,         0,    4.24,chromobius,88832e31a429e45f383dac2f931722fef7e1a9f72dd771f4716fdc630c5c1375,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":13,""r"":12}",
    445797,      1238,         0,    5.05,chromobius,3cb8293fbf05882b24eb9666bdcac3ea190f9e76e1368a1b0526f55d719d31f4*88832e31a429e45f383dac2f931722fef7e1a9f72dd771f4716fdc630c5c1375,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":13,""r"":12}",
    201949,      1067,         0,   0.658,chromobius,d7e1ff504da4effe50c5e3a4aa6942b48322b23f3daffea1c053ad1e3ec9afb9,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":13,""r"":12}",
    782280,      1003,         0,    1.66,chromobius,b766e84e3482cc03342901cb43ee52d90964d214f0494ad31c196b22c398a1be,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":13,""r"":12}",
    201949,      1325,         0,    2.32,chromobius,d7e1ff504da4effe50c5e3a4aa6942b48322b23f3daffea1c053ad1e3ec9afb9*b766e84e3482cc03342901cb43ee52d90964d214f0494ad31c196b22c398a1be,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":13,""r"":12}",
    121171,      1004,         0,   0.530,chromobius,730c75ea6e8fd8f683a21967161f7fb9d833d1561eb86442d22f04f70a0fb076,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":13,""r"":12}",
    382263,      1076,         0,    1.15,chromobius,c99ea53c84fc848d344d6fffe2faad5a421e1102cfc150b59ce8182654644d20,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":13,""r"":12}",
    121171,      1342,         0,    1.68,chromobius,730c75ea6e8fd8f683a21967161f7fb9d833d1561eb86442d22f04f70a0fb076*c99ea53c84fc848d344d6fffe2faad5a421e1102cfc150b59ce8182654644d20,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":13,""r"":12}",
     58605,      1003,         0,   0.499,chromobius,0b1cedf14d5c56ffd26dca82912875871fd4e7cf07d4b596fcf04b3606d99044,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":13,""r"":12}",
    130606,      1004,         0,   0.688,chromobius,62af4df25f2c451513345430484daefef0c073c12bb28d33bef5f513ffc667d9,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":13,""r"":12}",
     58605,      1446,         0,    1.19,chromobius,0b1cedf14d5c56ffd26dca82912875871fd4e7cf07d4b596fcf04b3606d99044*62af4df25f2c451513345430484daefef0c073c12bb28d33bef5f513ffc667d9,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":13,""r"":12}",
     37569,      1021,         0,   0.347,chromobius,93591c8c2534ebb52cd0424c72b485b0abc8e26924145015ec25f58a9cf12b39,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":13,""r"":12}",
     74968,      1051,         0,   0.509,chromobius,d0fe62c6a1ff493f85824466e4b93a7bac451db49c8e5d66eb00b394ef852607,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":13,""r"":12}",
     37569,      1533,         0,   0.856,chromobius,93591c8c2534ebb52cd0424c72b485b0abc8e26924145015ec25f58a9cf12b39*d0fe62c6a1ff493f85824466e4b93a7bac451db49c8e5d66eb00b394ef852607,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":13,""r"":12}",
     23816,      1008,         0,   0.511,chromobius,34e5b69ad805fa8b424b41f6de8cd829e9e5673f72b9db6a69d4db6613eaa0d1,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":13,""r"":12}",
     37244,      1001,         0,   0.377,chromobius,8698aabc9d9aba0562bed0ea6dc79f37b8449ebb7f0153d66fab61afab8ae02a,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":13,""r"":12}",
     23816,      1621,         0,   0.888,chromobius,34e5b69ad805fa8b424b41f6de8cd829e9e5673f72b9db6a69d4db6613eaa0d1*8698aabc9d9aba0562bed0ea6dc79f37b8449ebb7f0153d66fab61afab8ae02a,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":13,""r"":12}",
      8331,      1002,         0,   0.226,chromobius,ad3ce10010630d2a249f5b790a66d382e82c15b97b0b144a3e200087916e06b2,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":13,""r"":12}",
     10847,      1022,         0,   0.216,chromobius,454955023e4643a33586e0d9c448f069571640f577e127ee57943c6c9c1fdada,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":13,""r"":12}",
      8331,      1693,         0,   0.442,chromobius,ad3ce10010630d2a249f5b790a66d382e82c15b97b0b144a3e200087916e06b2*454955023e4643a33586e0d9c448f069571640f577e127ee57943c6c9c1fdada,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":13,""r"":12}",
      5169,      1009,         0,   0.196,chromobius,ba42dbb8d880b69efcf977be780786b60e9c5dad4aa92c791b0c5667e8cd0e3f,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":13,""r"":12}",
      5882,      1050,         0,   0.207,chromobius,2de2e0cb71525f405ddf0ce532024490c8754d97c2ff3e54f5c694e5bc293bec,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":13,""r"":12}",
      5169,      1752,         0,   0.403,chromobius,ba42dbb8d880b69efcf977be780786b60e9c5dad4aa92c791b0c5667e8cd0e3f*2de2e0cb71525f405ddf0ce532024490c8754d97c2ff3e54f5c694e5bc293bec,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":13,""r"":12}",
      3124,      1038,         0,   0.173,chromobius,1b43b35b6de1748a2e3a2fd1187e1e3b339e4745fbb838fb55dc63c5d692fde3,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":13,""r"":12}",
      3078,      1008,         0,   0.177,chromobius,0ae0b2a36962f40ca9db53aa38eedc7ce500b0ca185460728ceba30df7cafeba,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":13,""r"":12}",
      3078,      1696,         0,   0.350,chromobius,0ae0b2a36962f40ca9db53aa38eedc7ce500b0ca185460728ceba30df7cafeba*1b43b35b6de1748a2e3a2fd1187e1e3b339e4745fbb838fb55dc63c5d692fde3,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":13,""r"":12}",
      2740,      1023,         0,   0.162,chromobius,4a6a12530a363d0179c3b35c8aa4757be1195d1b02a3a279d2ae92a84e7c67ea,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":13,""r"":12}",
      3044,      1125,         0,   0.175,chromobius,16f53429d5ba424bc870902e2d1a09879430abd810491ac68f11ebfa0b31aed5,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":13,""r"":12}",
      2740,      1658,         0,   0.337,chromobius,4a6a12530a363d0179c3b35c8aa4757be1195d1b02a3a279d2ae92a84e7c67ea*16f53429d5ba424bc870902e2d1a09879430abd810491ac68f11ebfa0b31aed5,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":13,""r"":12}",
      2450,      1020,         0,   0.197,chromobius,565e2656b08dfacdeb7f8588146f297e1983a7219e10232915a88d6de1c971cb,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":13,""r"":12}",
      2422,      1013,         0,   0.192,chromobius,fee33cca71e88cc2b6e42878c8a76cb543a4ed83a688b833cbbd7e3beadda70c,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":13,""r"":12}",
      2422,      1600,         0,   0.389,chromobius,fee33cca71e88cc2b6e42878c8a76cb543a4ed83a688b833cbbd7e3beadda70c*565e2656b08dfacdeb7f8588146f297e1983a7219e10232915a88d6de1c971cb,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":13,""r"":12}",
      2379,      1067,         0,   0.180,chromobius,c9c5dc02fa8e97c94ec49b93c8118eab1c780cae88eb34a5049ccbfdb734bf0c,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":13,""r"":12}",
      2259,      1030,         0,   0.188,chromobius,474c43dd88ee2113d303a89683c23ea9ab3f40078332f8d92c31fb63b8c64bfc,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":13,""r"":12}",
      2259,      1581,         0,   0.368,chromobius,474c43dd88ee2113d303a89683c23ea9ab3f40078332f8d92c31fb63b8c64bfc*c9c5dc02fa8e97c94ec49b93c8118eab1c780cae88eb34a5049ccbfdb734bf0c,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":13,""r"":12}",
      2132,      1001,         0,   0.201,chromobius,3e23d3db21a9340c137829777ee4e40bf23e5ff88ccceea537d3fd9d80aded8f,"{""c"":""superdense_color_code_X"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":13,""r"":12}",
      2128,      1004,         0,   0.220,chromobius,2bbca0f72410ca58a6f44d96ddbd936d9b3a29038583fcac8797174ab57354b0,"{""c"":""superdense_color_code_Z"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":13,""r"":12}",
      2128,      1532,         0,   0.421,chromobius,2bbca0f72410ca58a6f44d96ddbd936d9b3a29038583fcac8797174ab57354b0*3e23d3db21a9340c137829777ee4e40bf23e5ff88ccceea537d3fd9d80aded8f,"{""c"":""superdense_color_code_XZ"",""d"":3,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":13,""r"":12}",
    948263,      1008,         0,    9.79,chromobius,18957294fc92650542fe0cf2408ebbdd03235f5a5c92e49fc2f0833deb0db806,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":37,""r"":20}",
   4148584,      1024,         0,    31.0,chromobius,c5895a225ce3dc417544d484dd35e83072dcc2a557e7b4b641a27003aff19a57,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":37,""r"":20}",
    948263,      1242,         0,    40.8,chromobius,18957294fc92650542fe0cf2408ebbdd03235f5a5c92e49fc2f0833deb0db806*c5895a225ce3dc417544d484dd35e83072dcc2a557e7b4b641a27003aff19a57,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":37,""r"":20}",
    370027,      1030,         0,    7.37,chromobius,a9e57855c634570c13ca6fca8719873d524ac871a61a55e6f3b56a9f82558d26,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":37,""r"":20}",
    910691,      1004,         0,    13.7,chromobius,96081e23f1bd9f0e75db6d02f1c14d694e82711d8e69fe5c74221d1c44f42898,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":37,""r"":20}",
    370027,      1437,         0,    21.1,chromobius,a9e57855c634570c13ca6fca8719873d524ac871a61a55e6f3b56a9f82558d26*96081e23f1bd9f0e75db6d02f1c14d694e82711d8e69fe5c74221d1c44f42898,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":37,""r"":20}",
    219893,      1067,         0,    6.14,chromobius,7230a7f8f260d951151e137708172c275163ac186f238812fb1ef03b4fa4a617,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":37,""r"":20}",
    437748,      1045,         0,    9.40,chromobius,37a7205f0bee6d43857f6c9ab34779615608c2eb9d159e0d40875385c75ab6f7,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":37,""r"":20}",
    219893,      1589,         0,    15.5,chromobius,7230a7f8f260d951151e137708172c275163ac186f238812fb1ef03b4fa4a617*37a7205f0bee6d43857f6c9ab34779615608c2eb9d159e0d40875385c75ab6f7,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":37,""r"":20}",
     94974,      1009,         0,    4.41,chromobius,b3725c34a958912514a80a3a470008b8ded4976f05222d7e1de1e328f0c16536,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":37,""r"":20}",
    137404,      1014,         0,    5.71,chromobius,c17104be12bcb3fafc2c9e78882a460efa2a560bf5314ca1d25188979dcdfd29,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":37,""r"":20}",
     94974,      1702,         0,    10.1,chromobius,b3725c34a958912514a80a3a470008b8ded4976f05222d7e1de1e328f0c16536*c17104be12bcb3fafc2c9e78882a460efa2a560bf5314ca1d25188979dcdfd29,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":37,""r"":20}",
     54623,      1016,         0,    4.00,chromobius,ce4fb708dbcd85a59aba8c1da5f13a039e1099892080c65d8ddcb27ea6bdb0ee,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":37,""r"":20}",
     71683,      1019,         0,    4.69,chromobius,8b25767f24964ce527cfb5d4982a53b8989e86e258945deb7788560cecbb7fda,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":37,""r"":20}",
     54623,      1778,         0,    8.69,chromobius,ce4fb708dbcd85a59aba8c1da5f13a039e1099892080c65d8ddcb27ea6bdb0ee*8b25767f24964ce527cfb5d4982a53b8989e86e258945deb7788560cecbb7fda,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":37,""r"":20}",
     28865,      1031,         0,    2.81,chromobius,24ba7a6e14a5ce45744fbec429c6aa30a9832e5c4e41c37a37c6ec9c00ddc02b,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":37,""r"":20}",
     34731,      1021,         0,    3.53,chromobius,8a26aee338843f084b465c3cbf42ead4332ce873e564e8e9dab4a83a445484b6,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":37,""r"":20}",
     28865,      1849,         0,    6.34,chromobius,24ba7a6e14a5ce45744fbec429c6aa30a9832e5c4e41c37a37c6ec9c00ddc02b*8a26aee338843f084b465c3cbf42ead4332ce873e564e8e9dab4a83a445484b6,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":37,""r"":20}",
      7613,      1010,         0,    2.39,chromobius,c0b9a46adec914027aecd1629935f3e66afe71c6dfb70f7a97917a8417227fa8,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":37,""r"":20}",
      8277,      1002,         0,    1.86,chromobius,7e985255732f231907a79781cad7ea9ce3cd3fee71142068a1256ea653e9b05e,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":37,""r"":20}",
      7613,      1809,         0,    4.25,chromobius,c0b9a46adec914027aecd1629935f3e66afe71c6dfb70f7a97917a8417227fa8*7e985255732f231907a79781cad7ea9ce3cd3fee71142068a1256ea653e9b05e,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":37,""r"":20}",
      3987,      1005,         0,    1.73,chromobius,08e89afb3339ac3a06ae198180af2c48bcc947f5d33f6493fcd42a27abcf6bcd,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":37,""r"":20}",
      4089,      1006,         0,    1.71,chromobius,97f5c8c1ee5368003b7d957b4e9262e2b3d81158d3e8ee099c25cd24e604dff7,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":37,""r"":20}",
      3987,      1739,         0,    3.44,chromobius,08e89afb3339ac3a06ae198180af2c48bcc947f5d33f6493fcd42a27abcf6bcd*97f5c8c1ee5368003b7d957b4e9262e2b3d81158d3e8ee099c25cd24e604dff7,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":37,""r"":20}",
      2522,      1103,         0,    1.24,chromobius,ce8ed65f5c1096a8f26fed647bd6c2f06ab7dacf36ea09993a724ace77d126cc,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":37,""r"":20}",
      2371,      1021,         0,    1.31,chromobius,cebe983d7948c63daa04f8f9593a829855617165c4d77d1add2490a0d09b4639,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":37,""r"":20}",
      2371,      1611,         0,    2.55,chromobius,cebe983d7948c63daa04f8f9593a829855617165c4d77d1add2490a0d09b4639*ce8ed65f5c1096a8f26fed647bd6c2f06ab7dacf36ea09993a724ace77d126cc,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":37,""r"":20}",
      2146,      1004,         0,    1.53,chromobius,afc517f5ab67b8c94f3999eedee786c187d26aab668075423cccdc404da2b860,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":37,""r"":20}",
      2129,      1003,         0,    1.71,chromobius,9df54b1f4d2a967dc8e2d0fb675fd055067d3ffbaee7e536909906f89ad20494,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":37,""r"":20}",
      2129,      1530,         0,    3.24,chromobius,9df54b1f4d2a967dc8e2d0fb675fd055067d3ffbaee7e536909906f89ad20494*afc517f5ab67b8c94f3999eedee786c187d26aab668075423cccdc404da2b860,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":37,""r"":20}",
      2266,      1093,         0,    1.85,chromobius,43a6367d7bc5598520e0a71a9c4ba7be31fca9eefcc4ef07d6604ed0f668fccf,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":37,""r"":20}",
      2128,      1018,         0,    1.57,chromobius,23a2066e28a44833f0079541c04356330dd621210989706b6e77f7419f02d17c,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":37,""r"":20}",
      2128,      1553,         0,    3.42,chromobius,23a2066e28a44833f0079541c04356330dd621210989706b6e77f7419f02d17c*43a6367d7bc5598520e0a71a9c4ba7be31fca9eefcc4ef07d6604ed0f668fccf,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":37,""r"":20}",
      2104,      1058,         0,    2.31,chromobius,1d788f548df37c0981735fb974dbb77680ed8221d4c52c8118e8f1a88cde2b4b,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":37,""r"":20}",
      2021,      1043,         0,    1.79,chromobius,6af088e129b82072cd538052d9f89815e220b2c994ba747ae78cfebeaed276fa,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":37,""r"":20}",
      2021,      1535,         0,    4.10,chromobius,6af088e129b82072cd538052d9f89815e220b2c994ba747ae78cfebeaed276fa*1d788f548df37c0981735fb974dbb77680ed8221d4c52c8118e8f1a88cde2b4b,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":37,""r"":20}",
      2105,      1063,         0,    2.05,chromobius,2164a57a3d6647fa154debc7be07e2f5e0cfb7b92a98b4eba05d55b4f64bcb01,"{""c"":""superdense_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":37,""r"":20}",
      1868,      1003,         0,    1.97,chromobius,346455e30704879a1ab17867ac7df2ea4f6c6babfc6be84a45b15aa5a3117c93,"{""c"":""superdense_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":37,""r"":20}",
      1868,      1440,         0,    4.02,chromobius,346455e30704879a1ab17867ac7df2ea4f6c6babfc6be84a45b15aa5a3117c93*2164a57a3d6647fa154debc7be07e2f5e0cfb7b92a98b4eba05d55b4f64bcb01,"{""c"":""superdense_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":37,""r"":20}",
  64699027,      1029,         0,  1626.5,chromobius,89277409cd7cec0a9bf25f73d8d39da8511264c1be22f0d9bdf1aa75b4080063,"{""c"":""superdense_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":73,""r"":28}",
  45161211,      1080,         0,  1152.6,chromobius,1f650be6c78ab04948dbba538dfd72cf2dd21090381ebe79dfbe725a28495d13,"{""c"":""superdense_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":73,""r"":28}",
  45161211,      1798,         0,  2779.1,chromobius,1f650be6c78ab04948dbba538dfd72cf2dd21090381ebe79dfbe725a28495d13*89277409cd7cec0a9bf25f73d8d39da8511264c1be22f0d9bdf1aa75b4080063,"{""c"":""superdense_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":73,""r"":28}",
  10357677,      1020,         0,   463.3,chromobius,2082d5afc1a2b9719f068ab17c45c05b87cc185abad5b1dac110ec17c2f5669f,"{""c"":""superdense_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":73,""r"":28}",
   7855039,      1028,         0,   354.1,chromobius,322971036dd99575b01a69b6eabad93c95e0014e62772e2d14a7459aa37f04a9,"{""c"":""superdense_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":73,""r"":28}",
   7855039,      1801,         0,   817.4,chromobius,322971036dd99575b01a69b6eabad93c95e0014e62772e2d14a7459aa37f04a9*2082d5afc1a2b9719f068ab17c45c05b87cc185abad5b1dac110ec17c2f5669f,"{""c"":""superdense_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":73,""r"":28}",
   3341054,      1008,         0,   205.3,chromobius,13bc8373d6c5e2f504c24b3096b33a6280f0dcbff7d73af3300873da099dda9b,"{""c"":""superdense_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":73,""r"":28}",
   2508345,      1020,         0,   158.6,chromobius,2d69ff1f8f6e006500450f344f67c7ed0f0c5b2eaa7a755c7cdd5dfbd01068d3,"{""c"":""superdense_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":73,""r"":28}",
   2508345,      1776,         0,   363.9,chromobius,2d69ff1f8f6e006500450f344f67c7ed0f0c5b2eaa7a755c7cdd5dfbd01068d3*13bc8373d6c5e2f504c24b3096b33a6280f0dcbff7d73af3300873da099dda9b,"{""c"":""superdense_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":73,""r"":28}",
    752902,      1098,         0,    77.3,chromobius,36508f6a4d46f56802b7d7cef6ce4238662701ea1348a7086708e9fbed273f19,"{""c"":""superdense_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":73,""r"":28}",
